ons_const_id,ons_region_id,constituency_name,Lab_Margin,intermediate_step,Incumbency_Status,county,region,country,constituency_type,seat_change_1719,winner_19,electorate_19,total_vote_19,rejected_vote_19,majority_19,con_vote_19,lab_vote_19,ld_vote_19,brexit_vote_19,green_vote_19,snp_vote_19,pc_vote_19,dup_vote_19,sf_vote_19,sdlp_vote_19,uup_vote_19,alliance_vote_19,other_vote_19,speaker_vote_19,turnout_19,con_19,lab_19,ld_19,brexit_19,green_19,snp_19,pc_19,dup_19,sf_19,sdlp_19,uup_19,alliance_19,other_19,speaker_19,pano,winner_17,con_17,lab_17,ld_17,snp_17,pc_17,ukip_17,green_17,other_17,majority_17,turnout_17,con_vote_17,lab_vote_17,ld_vote_17,snp_vote_17,pc_vote_17,ukip_vote_17,green_vote_17,total_vote_17,rejected_vote_17,electorate_17,leave_hanretty,remain_hanretty,majority_vote_17,alliance_vote_17,dup_vote_17,sdlp_vote_17,sf_vote_17,uup_vote_17,other_vote_17,alliance_17,dup_17,sf_17,sdlp_17,uup_17,con_1719,lab_1719,ld_1719,green_1719,snp_1719,pc_1719,uup_1719,dup_1719,alliance_1719,sf_1719,sdlp_1719,green_ppc_19,ld_ppc_19,lab_ppc_19,ukip_ppc_19,pc_ppc_19,con_ppc_19,speaker_ppc_19,sdlp_ppc_19,snp_ppc_19,dup_ppc_19,brexit_ppc_19,alliance_ppc_19,uup_ppc_19,green_ppc_sex_19,ld_ppc_sex_19,lab_ppc_sex_19,ukip_ppc_sex_19,pc_ppc_sex_19,con_ppc_sex_19,speaker_ppc_sex_19,sdlp_ppc_sex_19,snp_ppc_sex_19,dup_ppc_sex_19,brexit_ppc_sex_19,alliance_ppc_sex_19,uup_ppc_sex_19
E14000791,E12000005,Lichfield,-34.71526792,1,-1,Staffordshire,West Midlands,England,County,NA,Conservative,76616,53993,240,23638,34844,11206,5632,NA,1743,NA,NA,NA,NA,NA,NA,NA,568,NA,70.78547562,64.53429148,20.75454226,10.43098179,NA,3.228196248,NA,NA,NA,NA,NA,NA,NA,1.051988221,NA,367,Conservative,63.55653539,28.84126747,4.956654959,NA,NA,0,2.645542187,1.42109E-14,34.71526792,71.9118635,34018,15437,2653,NA,NA,NA,1416,53524,147,74430,57.50890224,42.49109776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977756096,-8.086725213,5.474326835,0.582654061,NA,NA,NA,NA,NA,NA,NA,Andrea Muckley,Paul Ray,Dave Robertson,NA,NA,Michael Fabricant,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000792,E12000004,Lincoln,3.156944045,1,1,Lincolnshire,East Midlands,England,Borough,Conservative gain from Labour,Conservative,74942,50629,134,3514,24267,20753,2422,1079,1195,NA,NA,NA,NA,NA,NA,NA,913,NA,67.7363828,47.93102767,40.9903415,4.78381955,2.131189634,2.360307334,NA,NA,NA,NA,NA,NA,NA,1.803314306,NA,368,Labour,44.73705817,47.89400222,2.635576173,NA,NA,2.641734061,1.196682951,0.894946426,3.156944045,66.63566358,21795,23333,1284,NA,NA,1287,583,48718,79,73111,57.43263373,42.56736627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1939695,-6.903660713,2.148243377,1.163624383,NA,NA,NA,NA,NA,NA,NA,Sally Horscroft,Caroline Kenyon,Karen Lee,NA,NA,Karl McCartney,NA,NA,NA,NA,Reece Wilkes,NA,NA,Female,Female,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000793,E12000002,"Liverpool, Riverside",74.85839234,0,0,Merseyside,North West,England,Borough,NA,Labour,80310,52789,242,37043,4127,41170,2696,1779,3017,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.03287262,7.817916611,77.98973271,5.10712459,3.370020269,5.715205819,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,Labour,9.687630154,84.54602249,2.471886714,NA,NA,0,3.294460641,NA,74.85839234,62.9093958,4652,40599,1187,NA,NA,NA,1582,48020,158,76332,27.30066196,72.69933804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.869713543,-6.556289781,2.635237876,2.420745178,NA,NA,NA,NA,NA,NA,NA,Tom Crone,Rob McAllister-Bell,Kim Johnson,NA,NA,Sean Malkeson,NA,NA,NA,NA,David Raymond Leach,NA,NA,Male,Male,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000794,E12000002,"Liverpool, Walton",77.14055502,1,1,Merseyside,North West,England,Borough,NA,Labour,62628,40786,195,30520,4018,34538,756,NA,814,NA,NA,NA,NA,NA,NA,NA,660,NA,65.43558792,9.851419605,84.681018,1.853577208,NA,1.995782867,NA,NA,NA,NA,NA,NA,NA,1.618202324,NA,371,Labour,8.588288267,85.72884328,1.511955826,NA,NA,0,1.239424604,2.93148802,77.14055502,67.25907743,3624,36175,638,NA,NA,NA,523,42197,103,62738,52.16803564,47.83196436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.263131338,-1.047825286,0.341621382,0.756358263,NA,NA,NA,NA,NA,NA,NA,Ted Grant,David Newman,Dan Carden,NA,NA,Alexander George Phillips,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000795,E12000002,"Liverpool, Wavertree",67.52062328,0,0,Merseyside,North West,England,Borough,NA,Labour,63458,43377,141,27085,4225,31310,4055,1921,1365,NA,NA,NA,NA,NA,NA,NA,501,NA,68.5776419,9.740184891,72.1811098,9.348272126,4.428614243,3.146828965,NA,NA,NA,NA,NA,NA,NA,1.154989972,NA,372,Labour,12.03253896,79.55316224,6.54903758,NA,NA,0,1.370302475,0.494958753,67.52062328,69.92357117,5251,34717,2858,NA,NA,NA,598,43640,119,62411,35.26162544,64.73837456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.292354064,-7.372052432,2.799234546,1.77652649,NA,NA,NA,NA,NA,NA,NA,Kay Inckle,Richard Kemp,Paula Barker,NA,NA,Catherine Mulhern,NA,NA,NA,NA,Adam Heatherington,NA,NA,Female,Male,Female,NA,NA,Female,NA,NA,NA,NA,Male,NA,NA
E14000796,E12000002,"Liverpool, West Derby",72.86495583,0,0,Merseyside,North West,England,Borough,NA,Labour,65640,43989,93,29984,4133,34117,1296,2012,605,NA,NA,NA,NA,NA,NA,NA,1826,NA,67.15722121,9.395530701,77.55802587,2.946191093,4.57387074,1.375343836,NA,NA,NA,NA,NA,NA,NA,4.151037759,NA,373,Labour,9.881983039,82.74693887,1.206740031,NA,NA,0,0.728472422,5.435865642,72.86495583,69.3066724,4463,37371,545,NA,NA,NA,329,45163,112,65164,49.82071976,50.17928024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.486452338,-5.188912996,1.739451063,0.646871414,NA,NA,NA,NA,NA,NA,NA,William Ward,Paul Parr,Ian Byrne,NA,NA,Tom Bradley,NA,NA,NA,NA,Ray Pearson,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000797,E12000004,Loughborough,-7.883947699,0,0,Leicestershire,East Midlands,England,County,NA,Conservative,79764,54631,220,7169,27954,20785,4153,NA,1504,NA,NA,NA,NA,NA,NA,NA,235,NA,68.7666115,51.16875034,38.04616427,7.601911003,NA,2.753015687,NA,NA,NA,NA,NA,NA,NA,0.430158701,NA,377,Conservative,49.90396691,42.02001921,3.577232769,NA,NA,2.705547758,1.79323336,1.42109E-14,7.883947699,68.01914405,27022,22753,1937,NA,NA,1465,971,54148,110,79607,50.09042072,49.90957928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.264783438,-3.973854941,4.024678233,0.959782327,NA,NA,NA,NA,NA,NA,NA,Wesley Walton,Ian Robert Sharpe,Stuart Brady,NA,NA,Jane Hunt,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000798,E12000004,Louth and Horncastle,-37.21930606,1,-1,Lincolnshire,East Midlands,England,County,NA,Conservative,79634,52332,286,28868,38021,9153,4114,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044,NA,66.07479217,72.6534434,17.49025453,7.861346786,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.994955285,NA,378,Conservative,63.923367,26.70406094,3.771010593,NA,NA,4.661651286,0,0.939910178,37.21930606,66.79281583,33733,14092,1990,NA,NA,2460,NA,52771,84,79007,68.89943001,31.10056999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.730076399,-9.213806414,4.090336193,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ross David Pepper,Ellie Green,NA,NA,Victoria Atkins,NA,NA,NA,NA,NA,NA,NA,NA,Male,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000799,E12000005,Ludlow,-38.59515709,1,-1,Shropshire,West Midlands,England,County,NA,Conservative,69444,50225,259,23648,32185,7591,8537,NA,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.69742526,64.08163265,15.11398706,16.9975112,NA,3.806869089,NA,NA,NA,NA,NA,NA,NA,NA,NA,379,Conservative,62.90374225,24.30858515,10.67840704,NA,NA,0,2.109265559,1.42109E-14,38.59515709,73.44856983,31433,12147,5336,NA,NA,NA,1054,49970,140,68034,57.88401838,42.11598162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.177890408,-9.194598093,6.319104155,1.69760353,NA,NA,NA,NA,NA,NA,NA,Hilary Wendt,Heather Kidd,Kuldip Sahota,NA,NA,Philip Dunne,NA,NA,NA,NA,NA,NA,NA,Female,Female,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000800,E12000006,Luton North,30.80948908,0,0,Bedfordshire,East,England,Borough,NA,Labour,68185,42589,155,9247,14249,23496,2063,1215,771,NA,NA,NA,NA,NA,NA,NA,795,NA,62.68827455,33.45699594,55.16917514,4.843973796,2.852849327,1.81032661,NA,NA,NA,NA,NA,NA,NA,1.866679189,NA,380,Labour,33.03376089,63.84324997,1.733087384,NA,NA,0,1.389901763,NA,30.80948908,69.78192214,15401,29765,808,NA,NA,NA,648,46622,120,66811,59.1531961,40.8468039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423235052,-8.674074829,3.110886412,0.420424847,NA,NA,NA,NA,NA,NA,NA,Simon Hall,Linda Jack,Sarah Owen,NA,NA,Jeet Bains,NA,NA,NA,NA,Sudhir Sharma,NA,NA,Male,Female,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000801,E12000006,Luton South,30.18446665,1,1,Bedfordshire,East,England,Borough,NA,Labour,69338,42064,175,8756,13031,21787,NA,1601,995,NA,NA,NA,NA,NA,NA,NA,4650,NA,60.9175344,30.9789844,51.79488399,NA,3.806104983,2.365443134,NA,NA,NA,NA,NA,NA,NA,11.05458349,NA,381,Labour,32.25240067,62.43686732,2.28903388,NA,NA,1.723278347,0.951596471,0.346823315,30.18446665,68.66255879,14879,28804,1056,NA,NA,795,439,46133,100,67188,54.59717781,45.40282219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.273416263,-10.64198333,-2.28903388,1.413846663,NA,NA,NA,NA,NA,NA,NA,Ben Foley,NA,Rachel Hopkins,NA,NA,Parvez Akhtar,NA,NA,NA,NA,Garry Warren,NA,NA,Male,NA,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000802,E12000002,Macclesfield,-15.85062699,1,-1,Cheshire,North West,England,County,NA,Conservative,76216,53867,237,10711,28292,17581,5684,NA,2310,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.98771911,52.52195222,32.63779308,10.5519149,NA,4.2883398,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,Conservative,52.65435395,36.80372696,6.168633878,NA,NA,0,2.233597879,2.139687333,15.85062699,72.18987611,28595,19987,3350,NA,NA,NA,1213,54307,137,75228,47.18379716,52.81620284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132401735,-4.165933877,4.383281024,2.054741921,NA,NA,NA,NA,NA,NA,NA,James Booth,Neil Christian,Neil Puttick,NA,NA,David Rutley,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000803,E12000008,Maidenhead,-45.42832123,1,-1,Berkshire,South East,England,County,NA,Conservative,76668,56492,278,18846,32620,7882,13774,NA,2216,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.04653832,57.74268923,13.95241804,24.38221341,NA,3.922679317,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,Conservative,64.76416147,19.33584024,11.22958842,NA,NA,1.495561394,1.557375642,1.617472827,45.42832123,76.55370945,37718,11261,6540,NA,NA,871,907,58239,108,76076,45.02570105,54.97429895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.021472242,-5.383422203,13.15262499,2.365303676,NA,NA,NA,NA,NA,NA,NA,Emily Claire Elizabeth Tomalin,Joshua Peter Reynolds,Pat McDonald,NA,NA,Theresa May,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000804,E12000008,Maidstone and The Weald,-34.26919582,1,-1,Kent,South East,England,County,NA,Conservative,76109,51680,261,21772,31220,9448,8482,NA,2172,NA,NA,NA,NA,NA,NA,NA,358,NA,68.24554258,60.41021672,18.28173375,16.4125387,NA,4.202786378,NA,NA,NA,NA,NA,NA,NA,0.692724458,NA,384,Conservative,56.37604656,22.10685075,16.34858944,NA,NA,3.118897074,1.717036951,0.332579229,34.26919582,68.65027743,29156,11433,8455,NA,NA,1613,888,51717,86,75334,55.91719647,44.08280353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.034170157,-3.825116999,0.063949261,2.485749427,NA,NA,NA,NA,NA,NA,NA,Stuart Jeffery,James Willis,Dan Wilkinson,NA,NA,Helen Grant,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000805,E12000002,Makerfield,28.85389811,1,1,Greater Manchester,North West,England,County,NA,Labour,74190,44259,161,4740,15214,19954,2108,5817,1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.87329829,34.37492939,45.08461556,4.762873088,13.14308954,2.63449242,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,Labour,31.32763727,60.18153538,2.816781369,NA,NA,0,0,5.67404598,28.85389811,63.20176679,14703,28245,1322,NA,NA,NA,NA,46933,104,74259,64.91008795,35.08991205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.047292123,-15.09691982,1.946091719,NA,NA,NA,NA,NA,NA,NA,NA,Sheila Joan Shaw,John Skipworth,Yvonne Fovargue,NA,NA,Nick King,NA,NA,NA,NA,Ross Allan Wright,NA,NA,Female,Male,Female,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000806,E12000006,Maldon,-46.67144735,1,-1,Essex,East,England,County,NA,Conservative,72438,50408,236,30041,36304,6263,5990,NA,1851,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.91358127,72.02031424,12.42461514,11.88303444,NA,3.672036185,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,Conservative,67.94749213,21.27604478,4.344448428,NA,NA,3.78271782,2.137365045,0.511931796,46.67144735,70.24205961,34111,10681,2181,NA,NA,1899,1073,50202,99,71470,60.95603214,39.04396786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.072822104,-8.851429639,7.538586011,1.53467114,NA,NA,NA,NA,NA,NA,NA,Janet Band,Colin Baldy,Stephen Capper,NA,NA,John Whittingdale,NA,NA,NA,NA,NA,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000807,E12000002,Manchester Central,63.24416734,1,1,Greater Manchester,North West,England,Borough,NA,Labour,92247,52289,193,29089,7734,36823,3420,2335,1870,NA,NA,NA,NA,NA,NA,NA,107,NA,56.89290709,14.7908738,70.4220773,6.540572587,4.465566372,3.576277993,NA,NA,NA,NA,NA,NA,NA,0.204631949,NA,387,Labour,14.16934835,77.41351569,3.374899437,NA,NA,2.954545455,1.70152856,0.38616251,63.24416734,55.08469882,7045,38490,1678,NA,NA,1469,846,49720,150,90261,36.35657629,63.64342371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.621525447,-6.991438387,3.16567315,1.874749434,NA,NA,NA,NA,NA,NA,NA,Melanie Jane Horrocks,John Bridges,Lucy Powell,NA,NA,Shaden Jaradat,NA,NA,NA,NA,Sarah Jane Chadwick,NA,NA,Female,Male,Female,NA,NA,Male,NA,NA,NA,NA,Female,NA,NA
E14000808,E12000002,"Manchester, Gorton",69.04881074,1,1,Greater Manchester,North West,England,Borough,NA,Labour,76419,44545,147,30339,4244,34583,2448,1573,1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.48283804,9.527444158,77.63609833,5.495566281,3.531260523,3.809630711,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,Labour,7.300937915,76.34974866,5.651426457,NA,NA,2.071681936,2.258829674,6.367375362,69.04881074,60.97635413,3355,35085,2597,NA,NA,952,1038,45953,145,75362,38.21218401,61.78781599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.226506243,1.286349671,-0.155860176,1.550801037,NA,NA,NA,NA,NA,NA,NA,Eliza Kate Tyrrell,Jackie Pearcey,Afzal Khan,NA,NA,Sebastian Lowe,NA,NA,NA,NA,Lesley Barbara Kaya,NA,NA,Female,Female,Male,NA,NA,Male,NA,NA,NA,NA,Female,NA,NA
E14000809,E12000002,"Manchester, Withington",55.73486064,1,1,Greater Manchester,North West,England,Borough,NA,Labour,76530,52995,181,27905,5820,35902,7997,1308,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.48386254,10.98216813,67.74601377,15.09010284,2.468157373,3.713557883,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,Labour,10.31677922,71.68389239,15.94903175,NA,NA,0,1.613745756,0.436550875,55.73486064,71.80057331,5530,38424,8549,NA,NA,NA,865,53602,134,74654,24.93859855,75.06140145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.665388904,-3.937878617,-0.858928913,2.099812127,NA,NA,NA,NA,NA,NA,NA,Lucy Bannister,John Leech,Jeff Smith,NA,NA,Shengke Zhi,NA,NA,NA,NA,Stephen Patrick Ward,NA,NA,Female,Male,Male,NA,NA,Male,NA,NA,NA,NA,Male,NA,NA
E14000810,E12000004,Mansfield,-2.107382818,1,-1,Nottinghamshire,East Midlands,England,County,NA,Conservative,77131,49273,157,16306,31484,15178,1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,985,NA,64.08577615,63.8970633,30.80388854,3.299981734,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.999066426,NA,390,Conservative,46.63755807,44.53017525,1.389636541,NA,NA,5.291385051,0,2.15124509,2.107382818,64.46003778,23392,22335,697,NA,NA,2654,NA,50157,99,77811,70.86291353,29.13708647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.25950523,-13.72628671,1.910345193,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sarah Louise Brown,Sonya Rose Ward,NA,NA,Ben Bradley,NA,NA,NA,NA,NA,NA,NA,NA,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000811,E12000008,Meon Valley,-47.40921169,0,0,Hampshire,South East,England,County,NA,Conservative,75737,54829,211,23555,35271,5644,11716,NA,2198,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.67253786,64.32909592,10.29382261,21.36825403,NA,4.008827445,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,Conservative,65.73664009,18.3274284,10.88721583,NA,NA,2.647992324,2.400723354,NA,47.40921169,72.9897907,35624,9932,5900,NA,NA,1435,1301,54192,115,74246,51.92753092,48.07246908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.407544178,-8.033605791,10.4810382,1.608104091,NA,NA,NA,NA,NA,NA,NA,Malcolm Wallace,Lewis North,Matt Bunday,NA,NA,Flick Drummond,NA,NA,NA,NA,NA,NA,NA,Male,Male,Male,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000812,E12000005,Meriden,-35.13350292,0,0,West Midlands,West Midlands,England,County,NA,Conservative,85368,54161,236,22836,34358,11522,5614,NA,2667,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.72059788,63.43679031,21.27361016,10.36539207,NA,4.924207456,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,Conservative,61.98964186,26.85613894,4.873451311,NA,NA,3.689402119,2.591365774,1.42109E-14,35.13350292,67.09355009,33873,14675,2663,NA,NA,2016,1416,54643,97,81443,58.80843468,41.19156532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447148453,-5.582528776,5.491940761,2.332841681,NA,NA,NA,NA,NA,NA,NA,Steve Caudwell,Laura McCarthy,Teresa Beddis,NA,NA,Saqib Bhatti,NA,NA,NA,NA,NA,NA,NA,Male,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000813,E12000006,Mid Bedfordshire,-33.2335519,1,-1,Bedfordshire,East,England,County,NA,Conservative,87795,64717,225,24664,38692,14028,8171,NA,2478,NA,NA,NA,NA,NA,NA,NA,1348,NA,73.97004385,59.78645487,21.67591205,12.62573976,NA,3.828978476,NA,NA,NA,NA,NA,NA,NA,2.082914845,NA,42,Conservative,61.66809212,28.43454021,5.999556527,NA,NA,0,2.841395039,1.056416104,33.2335519,75.02049643,38936,17953,3788,NA,NA,NA,1794,63138,185,84161,52.88045363,47.11954637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.881637243,-6.758628166,6.626183232,0.987583436,NA,NA,NA,NA,NA,NA,NA,Gareth Ellis,Rachel McGann,Rhiannon Meades,NA,NA,Nadine Dorries,NA,NA,NA,NA,NA,NA,NA,Male,Female,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000814,E12000004,Mid Derbyshire,-23.06088821,1,-1,Derbyshire,East Midlands,England,County,NA,Conservative,67442,49356,197,15385,29027,13642,4756,NA,1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.47498591,58.81149202,27.64000324,9.636113137,NA,3.912391604,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,Conservative,58.5912529,35.53036469,3.559587858,NA,NA,0,2.318794544,-1.42109E-14,23.06088821,74.66131088,29513,17897,1793,NA,NA,NA,1168,50371,136,67466,52.47070747,47.52929253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220239114,-7.890361452,6.076525279,1.593597059,NA,NA,NA,NA,NA,NA,NA,Sue MacFarlane,Felix Dodds,Emma Louise Monkman,NA,NA,Pauline Latham,NA,NA,NA,NA,NA,NA,NA,Female,Male,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
E14000819,E12000001,Middlesbrough,38.92864158,1,1,Cleveland,North East,England,Borough,NA,Labour,60764,34097,85,8395,8812,17207,816,2168,546,NA,NA,NA,NA,NA,NA,NA,4548,NA,56.25370285,25.84391589,50.46485028,2.39317242,6.358330645,1.601313899,NA,NA,NA,NA,NA,NA,NA,13.33841687,NA,394,Labour,26.74467548,65.67331706,1.032634621,NA,NA,4.074417038,0.701518085,1.773437719,38.92864158,58.36486022,9531,23404,368,NA,NA,1452,250,35637,57,61059,66.08364664,33.91635336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.900759591,-15.20846678,1.360537799,0.899795813,NA,NA,NA,NA,NA,NA,NA,Hugh Alberti,Thomas Crawford,Andy McDonald,NA,NA,Ruth Ellen Betson,NA,NA,NA,NA,Faye Clements,NA,NA,Male,Male,Male,NA,NA,Female,NA,NA,NA,NA,Female,NA,NA
E14000820,E12000001,Middlesbrough South and East Cleveland,-2.141957161,1,-1,Cleveland,North East,England,County,NA,Conservative,72348,47817,180,11626,28135,16509,1953,NA,1220,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.34184774,58.83890666,34.525378,4.084321476,NA,2.551393856,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,Conservative,49.64930701,47.50734985,2.843343133,NA,NA,0,0,-1.42109E-14,2.141957161,65.83167441,23643,22623,1354,NA,NA,NA,NA,47620,144,72336,65.26552985,34.73447015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.189599651,-12.98197185,1.240978342,NA,NA,NA,NA,NA,NA,NA,NA,Sophie Brown,Jemma Louise Scarlett Joy,Lauren Dingsdale,NA,NA,Simon Clarke,NA,NA,NA,NA,NA,NA,NA,Female,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000815,E12000009,Mid Dorset and North Poole,-45.92779873,1,-1,Dorset,South West,England,County,NA,Conservative,65427,48930,152,14898,29548,3402,14650,NA,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.01795895,60.38830983,6.9527897,29.94073166,NA,2.718168813,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,Conservative,59.23861234,13.31081361,27.45057405,NA,NA,0,0,1.42109E-14,31.7880383,74.17986164,28585,6423,13246,NA,NA,NA,NA,48254,145,65050,57.08316477,42.91683523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.149697487,-6.358023912,2.490157612,NA,NA,NA,NA,NA,NA,NA,NA,Natalie Carswell,Vikki Slade,Joanne Oldale,NA,NA,Michael Tomlinson,NA,NA,NA,NA,NA,NA,NA,Female,Female,Female,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000816,E12000006,Mid Norfolk,-28.89631386,1,-1,Norfolk,East,England,County,NA,Conservative,82203,56186,335,22594,35051,12457,7739,NA,NA,NA,NA,NA,NA,NA,NA,NA,939,NA,68.75783122,62.38386787,22.17100345,13.77389385,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.671234827,NA,421,Conservative,58.97104261,30.07472875,5.116045125,NA,NA,3.757993821,2.080189696,-1.42109E-14,28.89631386,69.56152299,32828,16742,2848,NA,NA,2092,1158,55668,96,80027,60.59812834,39.40187166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.412825258,-7.903725296,8.657848728,-2.080189696,NA,NA,NA,NA,NA,NA,NA,NA,Steffan Aquarone,Adrian Heald,NA,NA,George Freeman,NA,NA,NA,NA,NA,NA,NA,NA,Male,Male,NA,NA,Male,NA,NA,NA,NA,NA,NA,NA
E14000817,E12000008,Mid Sussex,-31.92010644,0,0,West Sussex,South East,England,County,NA,Conservative,85146,62762,222,18197,33455,11218,15258,NA,2234,NA,NA,NA,NA,NA,NA,NA,597,NA,73.97176614,53.30454734,17.87387273,24.31088875,NA,3.559478665,NA,NA,NA,NA,NA,NA,NA,0.951212517,NA,555,Conservative,56.92172897,25.00162253,12.7450026,NA,NA,2.02978972,2.549000519,0.752855659,31.92010644,73.22323868,35082,15409,7855,NA,NA,1251,1571,61632,113,84170,46.44059275,53.55940725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.617181634,-7.127749808,11.56588616,1.010478146,NA,NA,NA,NA,NA,NA,NA,Deanna Nicholson,Robert Eggleston,Gemma Nadia Bolton,NA,NA,Mims Davies,NA,NA,NA,NA,NA,NA,NA,Female,Male,Female,NA,NA,Female,NA,NA,NA,NA,NA,NA,NA
